transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost
T000689,S26,2025-01-22 00:00:00,Home,3,budgetsource,West,40.77,74.54,1,5.27,144.73
T000557,S09,2025-01-30 00:00:00,Beauty,3,GlowWorks,East,18.09,41.11,78,3.37,77.06
T001154,S21,2025-05-10 00:00:00,electronics,1,NorthStar,North,268.51,364.64,157,5.12,125.38
T002954,S15,2025-02-26 00:00:00,Electronics,1,NorthStar,East,250.36,338.16,78,5.05,119.82
T001546,22,2025-01-13 00:00:00,Apparel,3,StyleHub,South,31.52,72.4,107,3.67,87.04
T000993,S16,2025-05-15 00:00:00,Beauty,9,GlowWorks,South,14.85,36.08,30,5.27,143.04
T002496,S26,2025-03-03 00:00:00,Apparel,2,StyleHub,West,26.34,57.75,0,4.44,123.8
T002607,S22,2025-06-01 00:00:00,ELECTRONIC,N/A,NorthStar,South,303.11,400.72,38,5.63,111.66
T001821,S18,2025-03-04 00:00:00,Apparel,1,StyleHub,West,22.96,46.62,10,7.08,190.34
T002547,S27,2025-03-17 00:00:00,Home Goods,4,BudgetSource,West,42.11,80.96,7,4.03,100.83
T001169,S13,2025-04-09 00:00:00,Grocery,3,Fresh Farm,East,8.23,11.58,43,5.67,144.04
T001513,S27,2025-01-25 00:00:00,Electronics,3,NorthStar,West,217.25,278.19,19,6.54,195.64
T001630,S29,2025-01-14 00:00:00,Electronics,1,NorthStar,West,228.91,326.69,20,3.91,103.83
T001205,S29,2025-02-06 00:00:00,Apparel,3,StyleHub,West,27.53,61.43,19,4.29,107.82
T002971,S10,2025-06-08 00:00:00,Sports,4,ActivePro,South,49.32,100.55,145,4.87,97.66
T002692,S24,2025-05-23 00:00:00,Apparel,4,stylehub,West,24.72,52.09,20,4.16,102.37
T001188,Store-11,2025-06-13 00:00:00,Apparel,1,StyleHub,South,23.85,50.6,99,4.75,111.5
T001260,S24,2025-03-31 00:00:00,Home,1,BudgetSource,West,48.15,83.23,15,2.66,68.94
T002733,S10,2025-03-31 00:00:00,Apparel,1,StyleHub,South,28.73,59.82,-3,4.23,104.79 CAD
T002573,S04,2025-03-23 00:00:00,Grocery,8,FreshFarm,East,8.25,13.89,25,3.74,97.13
T001016,S15,2025-03-16 00:00:00,Apparel,2,StyleHub,East,24.03,54.21,92,4.03,99.93
T001641,19,2025-06-03 00:00:00,Beauty,5,GlowWorks,South,21.15,42.94,159,4.68,111.07
T000377,S05,2025-04-05 00:00:00,Apparel,1,StyleHub,East,29.08,61.07,68,3.28,79.97
T001732,S06,03-Apr-2025,Apparel,1,StyleHub,East,25.83,51.37,151,2.83,72.98
T002330,Store-02,2025-02-20 00:00:00,Home,1,BudgetSource,South,41.29,75.14,108,5.83,129.32
T002665,S25,2025-03-25 00:00:00,Electronics,7,NorthStar,West,225.29,307.77,16,5.44,155.16
T000302,S26,2025-04-17 00:00:00,Electronics,4,NorthStar,West,226.87,335.81,40,5.46,175.52
T001602,S09,2025-02-05 00:00:00,Electronics,1,NorthStar,East, 263.27 ,337.04,10,5.7,165.1
T000883, store_26 ,2025-05-16 00:00:00,Electronics,3,NorthStar,West,$248.56,332.63,44,5.04,164.38
T000387,S17,2025-03-24 00:00:00,Sports,4,ActivePro,North,60.97,123.46,128,4.9,117.25
T002254,S08,2025-03-07 00:00:00,Grocery,3,FreshFarm,South,7.75,12.97,15,5.19,119.7
T000702,S15,2025-03-12 00:00:00,Beauty,9,GlowWorks,East,21.10 CAD,49.6,123,5.28,153.18
T001552,S24,2025-05-19 00:00:00,Electronics,-3,NorthStar,West,307.3,404.69,0,4.68,131.65
T002530,S13,2025-03-03 00:00:00,Apparel,2,StyleHub,East,29.85,57.85,20,2.86,72.42
T001667,S09,2025-04-23 00:00:00,Electronics,1,NorthStar,East,278.04,347.2,71,3.37,$84.53
T001064,S21,2025-05-12 00:00:00,Electronics,1,NorthStar,North,224.65,277.84,72,5.51,166.97
T001556,S29,2025-01-07 00:00:00,Grocery,1,FreshFarm,West,8.44,11.26,19,5.08,144.6
T002694,S30,2025-02-28 00:00:00,Beauty,2,GlowWorks,West,16.96,38.28,27,5.02,184.4
T001477,S24,2025-01-01 00:00:00,Home,1,BudgetSource,West,42.75,76.26,15,3.69,122.28
T002881,S23,2025-01-30 00:00:00,Home,6,BudgetSource,South,39.97,72.87,81,4.33,103.17
T001568,S22,2025-03-18 00:00:00,Apparel,5,StyleHub,South,27.2,56.52,67,4.63,124.65
T002233,S07,02/25/2025,Electronics,3,NorthStar,North,202.56,292.86,67,3.06,67.33
T002469, store_12 ,2025-05-17 00:00:00,Beauty,8,GlowWorks,South, 18.08 ,40.56,122,6.32,128.57
T000967,Store-27,2025-03-29 00:00:00,Sports,2,Active Pro,West,53.39,$92.81,55,4.34,124.59
T002550,S06,2025-04-16 00:00:00,Beauty,3,GlowWorks,East,17.32,37.37 CAD,109,4.86,129.0
T001671,S03,2025-05-21 00:00:00,Sports,7,activepro,North,47.86,87.71,151,4.64,139.06
T002798,S03,04/18/2025,Electronics,3,NorthStar,North,253.5,326.86,94,5.71,158.76
T002812,S19,2025-03-10 00:00:00,Sports,6,ActivePro,South,52.8,85.49,-23,4.13,107.1
T000578,S08,05/10/2025,Home,2,BudgetSource,South,49.77,91.01,37,2.72,81.68
T002707,S14,2025-04-02 00:00:00,Apparel,1,Style Hub,West,25.73,56.53,5,6.06,178.4
T002601,S20,2025-01-19 00:00:00,Sports,1,ActivePro,South,50.49,97.0,118,3.63,91.34
T002072,S23,2025-05-29 00:00:00,Apparel,4,StyleHub,South,29.25,63.82,134,5.42,127.55
T001878,S13,2025-05-04 00:00:00,Electronics,1,NorthStar,East,295.96,$392.27,101,3.93,97.68
T002576,S22,2025-01-08 00:00:00,Sports,4,ActivePro,South,53.74,111.35,89,3.4,92.15
T001280,S29,2025-03-23 00:00:00,Grocery,2,FreshFarm,West,$6.13,9.42,44,3.61,106.84
T000400,S12,2025-01-05 00:00:00,Grocery,1,FreshFarm,South,8.37,12.15,84,5.95,166.01
T000083,S21,10-Apr-2025,Grocery,9,FreshFarm,North,8.11 CAD,12.68 CAD,118,nan,112.97
T000588,Store-03,2025-01-24 00:00:00,Beauty,3,GlowWorks,North,$17.16,38.02,52,4.92,91.27
T001945,S15,2025-06-17 00:00:00,Apparel,3,StyleHub,East,28.98,61.41,146,3.75,77.53
T002848,S17,2025-03-08 00:00:00,Grocery,1,FRESHFARM,North,8.75,13.29,135,3.2,63.66
T000882,S01,2025-01-05 00:00:00,Grocery,1,FreshFarm,East,6.72,11.78,132,4.75,134.53
T000847,S28,2025-05-28 00:00:00,Grocery,2,FreshFarm,West,9.02,13.05,44,4.95,164.23
T001644,S28,2025-01-18 00:00:00,home,2,BudgetSource,West,46.10 CAD,85.08,0,5.06,196.95
T001986,S14,2025-04-21 00:00:00,Electronics,2,NorthStar,West,275.94,363.74,unknown,5.21,154.49
T001609,S02,2025-05-19 00:00:00,Home,4,BudgetSource,South,40.38,80.6,43,3.32,112.89
T001909,S12,2025-04-21 00:00:00,Grocery,2,Fresh Farm,South,7.65,11.79,54,3.82,108.81
T001167,S07,2025-01-11 00:00:00,Electronics,2,NorthStar,North,176.03,230.28,77,3.06,71.78
T001100,S27,2025-05-21 00:00:00,Electronics,2,NorthStar,West,277.63,362.69,50,2.75,69.15
T002480,S29,2025-03-25 00:00:00,Home,5,BUDGETSOURCE,West,53.28,86.09,-11,4.57,149.62
T001522,S12,2025-06-21 00:00:00,Sports,8,Active Pro,South,61.7,115.0,42,3.95,106.5
T001311,S01,2025-03-04 00:00:00,Sports,1,ActivePro,East,51.83,$102.97,139,5.02,111.88
T001838,S14,2025-01-10 00:00:00,Home,1,BudgetSource,West,$47.84,88.83,11,3.1,93.25
T001946,S13,2025-02-27 00:00:00,Electronics,1,NorthStar,East, 233.69 ,303.93,76,4.36,109.4
T002543,S26,2025-01-30 00:00:00,Beauty,2,GlowWorks,West,,33.13,4,1.92,59.12
T002946,S03,2025-02-11 00:00:00,Cosmetics,2,glowworks,North,21.35,46.61,44,5.94,133.95
T001698,S28,2025-03-22 00:00:00,Apparel,2,StyleHub,West,31.26,63.04,52,3.68,125.58
T001526,S30,2025-05-11 00:00:00,Beauty,2,GLOWWORKS,West,15.44,36.3,14,4.25,126.79
T001672,S12,2025-03-15 00:00:00,Apparel,1,StyleHub,South,24.42,50.96,74,4.0,98.57
T002002,S21,2025-06-01 00:00:00,Apparel,2,StyleHub,North,32.02,68.09,107,3.26,73.38
T001058,S28,01/11/2025,Grocery,1,FreshFarm,West,6.3,9.24,2,4.76,138.13
T002379,S03,2025-05-18 00:00:00,Apparel,1,StyleHub,North,29.71,62.42,35,3.58,96.3
T001309,S30,2025-01-08 00:00:00,Grocery,3,Fresh Farm,West,7.53,$10.66,34,4.34,122.34
T002404,S12,2025-02-16 00:00:00,Beauty,1,GlowWorks,South,,43.84 CAD,-11,3.57,104.14
T000142,S10,2025-01-08 00:00:00,Beauty,1,GlowWorks,South,15.46,32.3,68,4.51,93.02
T001199,S24,2025-01-30 00:00:00,Apparel,,StyleHub,West,24.7,50.83,37,5.5,$152.70
T001000,S29,2025-05-19 00:00:00,Sports,2,ActivePro,West,57.23,119.23,40,4.56,119.96
T002972,S22,2025-05-30 00:00:00,Apparel,1,StyleHub,South,24.03,48.08,152,4.57,$99.11
T001103,S22,2025-05-19 00:00:00,Electronics,2,NorthStar,South,281.66,352.22,54,5.65,187.37
T000733,S17,2025-05-01 00:00:00,Sports,2,ActivePro,North,58.64,113.58,118,4.0,108.65
T002376,30,2025-01-22 00:00:00,Electronics,,NorthStar,West,239.68,303.04,32,6.54,166.16
T001835,S14,2025-04-24 00:00:00,Sports,2,ActivePro,West,$51.21,95.12,42,4.57,140.75
T001944,S27,2025-04-22 00:00:00,Electronics,1,NorthStar,West,227.11,281.13,53,5.82,156.66
T001813,S16,2025-01-17 00:00:00,Apparel,4,StyleHub,South,25.62,57.89,133,4.73, 133.21 
T002928,S15,2025-05-13 00:00:00,Grocery,3,FreshFarm,East,8.79,14.47,40,6.67,210.44
T001417,S05,2025-04-10 00:00:00,Grocery,8,FreshFarm,East,8.18,12.99,31,6.13,162.4
T002505,S10,2025-06-03 00:00:00,Electronics,2,NorthStar,South,226.37,322.92,67,4.3,113.76
T002517, S02 ,2025-06-14 00:00:00,Home,,BudgetSource,South,44.55,77.03,147,3.03,69.43
T002565,S15,2025-02-16 00:00:00,Beauty,2,GlowWorks,East,21.01,48.96,44,2.69,69.59
T000164,S17,2025-06-29 00:00:00,Electronics,2,northstar,North,236.77,338.81,112,2.6,62.94
T001242,S11,2025-03-17 00:00:00,Apparel,3,StyleHub,South,30.88,64.05,36,3.75,84.09
T001336,Store-15,2025-03-20 00:00:00,Sports,1,ActivePro,East,53.06,92.05,138,6.52,150.37
T001250,S18,2025-06-25 00:00:00,Grocery,2,FreshFarm,West,9.87,14.94,16,4.07,135.69
T000838,S13,2025-04-26 00:00:00,Beauty,1,GlowWorks,East,17.78,$38.30,112,3.61,75.76
T000121,S19,2025-02-30,Electronics,2,NorthStar,South,197.57,270.44,128,4.16,103.66
T001410,09,2025-03-16 00:00:00,Grocery,2,FreshFarm,East,7.19,10.61,116,2.93,73.89
T002832,S22,2025-05-20 00:00:00,Beauty,6,glowworks,South,,38.33,150,3.96,84.79
T000997,S22,2025-01-05 00:00:00,Grocery,N/A,FreshFarm,South,8.34,13.5,99,4.75,136.19
T002628,S14,2025-04-18 00:00:00,Apparel,1,StyleHub,West,$26.22,59.83,27,5.19,154.42
T002487,S03,2025-02-07 00:00:00,Sports,3,ActivePro,North,55.93,102.86,156,4.43,128.51
T001550,S18,2025-03-17 00:00:00,Apparel,1,StyleHub,West,27.36,$58.22,43,4.61,157.8
T001904,S06,2025-03-16 00:00:00,Electronic,1,NorthStar,East,231.15,$289.29,137,3.31,75.01
T002901,S13,2025-04-18 00:00:00,Sports,2,ActivePro,East,53.94,$108.69,131,5.69,151.06
T001877,S25,2025-05-30 00:00:00,Grocery,1,FreshFarm,West,8.92,14.66,35,3.01,92.81
T002162,S12,2025-03-23 00:00:00,Electronics,1,NorthStar,South,250.47,329.36,43,4.43,112.6
T001433,S16,2025-06-03 00:00:00,Electronics,1,NorthStar,South,256.65,310.58,92,3.81,90.97
T002348,27,2025-01-26 00:00:00,Electronics,2,NorthStar,West,231.85,312.53,47,5.55,147.57
T000063,S11,2025-06-07 00:00:00,Electronics,0,northstar,South,314.4,416.12,134,5.34,136.49
T001788,S01,2025-06-22 00:00:00,Home,1,budgetsource,East,$37.61,76.47 CAD,110,3.93,109.72
T002651,S20,2025-03-05 00:00:00,Beauty,1,GlowWorks,South,16.96,37.61,36,4.22,97.37
T001321,S22,2025-01-27 00:00:00,Sports,1,ActivePro,South,50.68,97.12,46,5.58,109.91
T001924,S25,2025-04-15 00:00:00,Electronics,3,NorthStar,West,$257.19,339.54,-19,1.93,62.86
T000103,S12,2025-05-08 00:00:00,Apparel,2,StyleHub,South,29.16,62.78,150,5.62,140.4
T000536,S11,2025-05-30 00:00:00,Apparel,5,StyleHub,South,24.87,52.38,83,5.47,94.77
T001613,S11,2025-02-13 00:00:00,Sports,1,ActivePro,South,64.27,117.75,29,4.51,134.15
T002664,S23,not available,Electronics,7,NorthStar,South,228.44,303.89,143,3.88,85.18
T001189,S13,2025-02-25 00:00:00,beauty,-1,GlowWorks,East,16.42,35.46,138,5.15,129.6
T001488,S14,2025-02-06 00:00:00,Apparel,2,StyleHub,West,$28.11,59.83,40,4.66,141.82
T000415,S06,2025-01-12 00:00:00,Electronics,2,NorthStar,East,271.22,362.0,139,3.83,87.82
T001509,S23,2025-05-31 00:00:00,Electronics,2,NorthStar,South,253.81,$318.80,97,3.79,99.15
T000871,S14,17-Mar-2025,Sports,2,ActivePro,West,57.53,114.78,31,3.09,$90.44
T002555,Store-16,2025-05-29 00:00:00,Apparel,3,StyleHub,South,26.67,54.52,88,4.45,105.29
T002998,S26,2025-03-16 00:00:00,Electronics,4,NorthStar,West,273.23,362.27 CAD,38,4.11,$98.42
T001933,S21,2025-02-20 00:00:00,Grocery,2,FreshFarm,North,8.42, 12.90 ,48,7.65,192.53
T000781,S20,2025-05-21 00:00:00,Sports,6,Active Pro,South,unknown,87.25,87,6.77,153.78
T000939,S20,2025-03-28 00:00:00,Grocery,2,FreshFarm,South,7.82,13.2,83,4.48,102.39
T000176, S27 ,2025-03-31 00:00:00,Grocery,1,FreshFarm,West,8.4,12.06,44,3.73,$90.91
T001600,S02,2025-05-28 00:00:00,Sports,5,ActivePro,South,47.87,93.13,144,5.26,134.82
T000709,S27,2025-06-28 00:00:00,Apparel,1,StyleHub,West,27.61,59.17,23,5.27,143.67
T001256,S13,2025-03-23 00:00:00,Home,6,BudgetSource,East,33.22,56.49 CAD,61,3.24,83.11
T000022,S23,2025-01-28 00:00:00,Grocery,2,FreshFarm,South,7.47, 12.15 ,23,3.58,$90.77
T001219,S08,2025-04-26 00:00:00,Grocery,6,FreshFarm,South,7.01,10.42,66,4.19,104.96
T001865,S06,2025-05-23 00:00:00,Home,5,BudgetSource,East,39.01,68.96,132,3.63,82.66
T002310,S18,2025-01-11 00:00:00,Beauty,1,GlowWorks,West,15.21,34.65,45,3.42,105.82
T002929,S04,2025-05-07 00:00:00,Grocery,1,FreshFarm,East,7.13,10.86,61,5.78,141.69
T000453,S20,2025-01-27 00:00:00,Sports,5,ActivePro,South,57.35,105.8,142,5.27,127.98
T001737,S01,2025-02-16 00:00:00,Beauty,1,glowworks,East,18.25,39.39 CAD,140,4.43,104.84
T002617,S19,2025-03-04 00:00:00,Home,4,BudgetSource,South,49.06,87.28,93,2.96,80.39
T002780,S27,2025-05-30 00:00:00,Clothing,2,StyleHub,West,25.2,46.04,17,4.01,113.55
T000636,S19,2025-03-21 00:00:00,Home,8,BudgetSource,South,38.57,67.54,101,5.36,100.67
T001747,26,2025-01-28 00:00:00,Electronics,2,NorthStar,West,220.57 CAD,281.95 CAD,58,2.4,68.4
T002264,22,2025-06-26 00:00:00,Grocery,2,FreshFarm,South,8.15,12.5,157,5.52,124.54
T002353,S20,2025-01-10 00:00:00,Home,3,BudgetSource,South,$44.87,85.39,147,4.24,87.98
T002956,S08,2025-04-27 00:00:00,Home,4,BudgetSource,South,47.15,84.8,22,4.73,111.23
T000126,S13,2025-01-12 00:00:00,Beauty,2,Glow Works,East,23.04,52.75,41,4.0,98.22
T002718,S23,2025-05-18 00:00:00,Electronics,5,NorthStar,South,293.15,370.49,157,5.83,144.25
T002302,S02,2025-05-30 00:00:00,Electronics,2,NorthStar,South,277.6,359.43,45,4.44,121.39
T001861,S14,2025-03-25 00:00:00,Electronics,2,NorthStar,West,269.4,313.1,0,4.5,135.49
T002856,S08,2025-01-06 00:00:00,Apparel,2,StyleHub,South, 25.64 ,50.43,112,4.62,125.51 CAD
T002074,21,2025-06-16 00:00:00,Electronics,1,NorthStar,North,255.08,357.74,98,3.75,86.08
T000752,S28,2025-03-10 00:00:00,Grocery,2,FreshFarm,West,7.19,10.86,15,5.72,154.18
T002071,S18,2025-06-28 00:00:00,Food,1,FreshFarm,West,8.63,14.04,18,4.03,97.39
T002405,S11,2025-06-11 00:00:00,Grocery,2,FreshFarm,South,8.46,13.84,111,4.88,136.68
T001268,S28,2025-04-30 00:00:00,Electronics,1,NorthStar,West,201.7,262.82,39,2.67,84.47
T000813,S02,2025-04-07 00:00:00,Home,3,Budget Source,South,39.51,66.12 CAD,35,7.04,156.64
T001368,S20,2025-03-26 00:00:00,APPAREL,4,StyleHub,South,31.12,61.76,71,5.66,138.13
T002589,S08,2025-01-15 00:00:00,beauty,3,GlowWorks,South,19.35,44.58,150,5.79,156.84
T001827,S21,2025-02-01 00:00:00,Electronics,1,NorthStar,North,236.95,317.63,13,5.99,144.03
T001927,S07,2025-01-03 00:00:00,Electronics,1,NorthStar,North,223.65,260.54,20,6.2,$178.68
T001244,S21,2025-02-18 00:00:00,Sports,9,ActivePro,North,50.52,100.42,15,6.32,164.4
T000510, store_12 ,2025-05-05 00:00:00,beauty,3,GLOWWORKS,South,16.81,41.42,50,4.53,118.26
T002751,S01,2025-06-07 00:00:00,Electronics,5,NorthStar,East,275.35,358.89,64,3.92,86.31
T001045,S16,2025-03-23 00:00:00,Beauty,6,GlowWorks,South,15.42,36.32,45,3.47,98.96
T001939,S07,2025-06-17 00:00:00,Grocery,5,FreshFarm,North,9.27,$13.84,36,4.5,109.43
T000719,S30,2025-05-14 00:00:00,Grocery,1,FreshFarm,West,unknown,12.98,27,4.74,188.76
T002008,S26,2025-03-02 00:00:00,home,1,BudgetSource,West,45.04,72.31,12,7.19,226.79
T002845,S16,2025-01-24 00:00:00,Apparel,2,STYLEHUB,South,30.78,65.19,154,4.43,101.95
T000477,S17,2025-05-14 00:00:00,Grocery,3,FreshFarm,North,8.02,13.34,40,nan,97.04
T000826,S24,05/26/2025,Electronics,1, NORTHSTAR ,West,235.98,319.53,23,5.25,145.0
T001421,S21,2025-03-25 00:00:00,Electronics,1,NorthStar,North,242.59,303.32,104,5.11,93.55
T001131,S11,2025-06-17 00:00:00,Sports,5,ActivePro,South,55.87,$114.48,nan,5.72,166.64
T002712,S16,2025-04-18 00:00:00,home,2,BudgetSource,South,42.1,79.83,42,4.39,125.45
T000284,S27,2025-05-13 00:00:00,Grocery,3,FreshFarm,West,7.24,11.46,23,4.0,120.01
T000043,S10,2025-05-30 00:00:00,Electronics,4,NorthStar,South,249.97,320.83,153,5.37,114.68
T001523,S09,2025-06-27 00:00:00,Grocery,2,FreshFarm,East,nan,12.11 CAD,89,6.54,162.83
T000914,S09,2025-03-17 00:00:00,Electronics,4,NorthStar,East,200.18,275.26,141,6.08,151.95
T002948,S12,2025-06-05 00:00:00,Sports,3,ActivePro,South,51.73,109.99,132,5.19,113.01
T000528,S18,2025-02-03 00:00:00,Electronics,2,NorthStar,West,224.76,285.74,35,4.09,129.92
T001954,S23,2025-02-10 00:00:00,Grocery,2,FreshFarm,South, 7.56 ,12.55,102,4.6,88.35
T001574,S11,2025-03-22 00:00:00,Electronics,1,NorthStar,South,227.11,318.46,149,5.06,114.42
T002891,S08,not available,Grocery,2,FreshFarm,South,8.68,13.4,47,5.56,144.74
T002975,S29,2025-03-13 00:00:00,Grocery,2,FreshFarm,West,7.71,13.21,29,4.25,115.48
T002587,S25,06-Jan-2025,Electronics,1,NorthStar,West,$199.75,235.17,32,5.28,150.93
T002612,S19,2025-06-12 00:00:00,Sports,2,ActivePro,South,51.57,98.82,157,3.77,91.11
T001034,S18,2025-05-04 00:00:00,Beauty,1,GlowWorks,West,19.65,40.63,5,5.02,162.49
T000946,S14,2025-03-23 00:00:00,Grocery,3,FreshFarm,West,8.23,11.65,0,5.56,158.31
T001665,S19,2025-03-31 00:00:00,Cosmetics,-6,GlowWorks,South,19.45,43.17,73,4.24,111.44
T000930,S14,2025-06-07 00:00:00,Home,5,BudgetSource,West,49.47,101.88,22,3.34,79.77
T001258,S08,21-Jun-2025,Sports,2,ActivePro,South,62.89,120.79,122,3.72,92.57
T000837,S06,2025-01-16 00:00:00,Apparel,1,StyleHub,East,26.87,56.1,30,4.42,100.96
T002173,S27,2025-04-23 00:00:00,Electronics,2,NorthStar,West,238.73,316.59,5,3.92,124.15
T002826,S07,2025-03-23 00:00:00,Beauty,1,GlowWorks,North,16.27,35.51,21,5.61,147.46
T002538,S07,2025-06-17 00:00:00,Electronics,7,NorthStar,North,277.48,352.94,25,unknown,88.81
T001849,S06,31-Jan-2025,Home,4,BudgetSource,East,46.45,92.63,134,3.2,92.36
T001981,S10,2025-06-20 00:00:00,Electronics,2,NorthStar,South,255.25 CAD,339.44,125,,101.75
T000486,S25,not available,SPORTS,1,ActivePro,West,50.42,102.88,4,5.3,167.1
T000821,S01,27-Apr-2025,Grocery,1,FreshFarm,East,7.99,12.19,131,5.94,138.22
T002836,S08,02/02/2025,Sports,1,ActivePro,South,62.89,138.76,152,4.63,110.89
T000032,S07,2025-04-09 00:00:00,Grocery,1,Fresh Farm,North,$7.72,11.59,62,3.2,83.70 CAD
T000210,S19,2025-06-20 00:00:00,Grocery,4,freshfarm,South,7.55,12.08,105,3.47,77.46
T001867,S30,2025-03-19 00:00:00,Grocery,6,FreshFarm,West, 8.26 ,11.49,13,2.98,91.37
T001480,S02,2025-03-05 00:00:00,Grocery,4,FreshFarm,South,7.15,12.14,44,2.95,86.67
T000462,S02,2025-06-15 00:00:00,Electronics,1,NorthStar,South,280.11,340.61,117,5.03,114.15
T000082,S01,2025-05-25 00:00:00,Apparel,2,StyleHub,East,25.0,51.12,94,3.26,82.97
T002927,S01,2025-02-26 00:00:00,Home,2,BudgetSource,East,43.73,82.88,20,3.99,106.26
T000418,S07,2025-06-04 00:00:00,Beauty,10,GlowWorks,North,18.29,39.22,131,-3.8,129.09
T000382,S03,2025-05-05 00:00:00,Electronics,3,North Star,North,238.96,308.34,95,4.51,130.86
T002820,S05,2025-03-25 00:00:00,Home,4,BudgetSource,East,49.11,87.7,119,4.5,114.94
T001599,S24,2025-05-30 00:00:00,Electronics,1,NorthStar,West,236.76,296.51,nan,4.59,135.99
T000944,S07,2025-04-16 00:00:00,Electronics,1,NorthStar,North,257.01,333.29,82,4.16,90.81
T000119,S27,2025-02-26 00:00:00,Apparel,1,StyleHub,West,28.54,61.55,61,4.57,137.1
T000640,S04,2025-02-10 00:00:00,Sports,8,ActivePro,East,57.36,113.29,44,4.22,93.04
T001431,S20,2025-02-01 00:00:00,Electronics,1,NorthStar,South,264.5,341.78,40,5.4,136.95
T000895,S12,2025-03-08 00:00:00,Electronics,4,NorthStar,South,228.4,295.24,41,3.86,100.08
T000422,S05,2025-03-04 00:00:00,Grocery,5,FreshFarm,East,8.4,14.2,21,,123.87 CAD
T000258,S29,2025-02-02 00:00:00,Grocery,2,FreshFarm,West,7.95,12.92,43,5.21,155.94
T002019,S11,2025-01-06 00:00:00,Electronics,3,NorthStar,South,232.94,289.15,100,3.15,79.49
T000665,S30,2025-01-05 00:00:00,Sports,4,ActivePro,West,55.76,104.39,53,5.06,$148.23
T001890,S27,09-May-2025,Home,1,BudgetSource,West,43.23,84.99,30,4.13,141.21
T002022, S13 ,2025-04-18 00:00:00,Apparel,5,StyleHub,East,$29.87,58.56,18,4.79,144.13
T002766,S20,2025-02-06 00:00:00,Apparel,2,StyleHub,South,24.31,45.96,154,5.13,125.47
T002364,S20,2025-01-07 00:00:00,Sports,3,ActivePro,South,52.32,100.24,unknown,5.5,157.95
T000840,S26,2025-03-03 00:00:00,apparel,1,StyleHub,West,24.18,51.03,56,2.45,62.46
T002215,S21,2025-05-19 00:00:00,Electronic,7,NorthStar,North,251.62,319.66,34,5.66,156.96
T000762,S01,2025-03-13 00:00:00,Beauty,3,GLOWWORKS,East,18.35,36.71,52,4.78,94.97
T001179,S15,2025-05-23 00:00:00,Apparel,3,StyleHub,East,29.92,67.25,114,5.45,153.11
T002094,S26,2025-05-28 00:00:00,Electronics,2,NorthStar,West,$228.07,313.43,52,3.39,81.39
T002193,S19,2025-04-26 00:00:00,Apparel,1,StyleHub,South,22.7,43.72,83,3.97,$110.28
T002145,S29,2025-06-23 00:00:00,Grocery,2,FreshFarm,West,9.36,14.93,59,5.66,175.24
T001043,S22,2025-04-16 00:00:00,Home,1,BudgetSource,South,52.16,$92.16,147,4.35,113.96
T000881,S21,02/19/2025,Apparel,4,StyleHub,North,29.65,57.01,124,6.08,145.33
T001183,S06,2025-05-20 00:00:00,Beauty,2,GlowWorks,East,$22.16,50.39,92,4.74,124.0
T000411,S28,2025-03-22 00:00:00,Beauty,1,GlowWorks,West,15.67,32.71,38,5.27, 130.24 
T002724,S30,2025-01-08 00:00:00,Apparel,3,StyleHub,West,28.75,60.23,44,4.42,136.58
T000406,S27,05/05/2025,Sports,3,ActivePro,West,47.34,95.46,32,5.31,167.64
T000675,26,2025-04-28 00:00:00,Electronics,2,NorthStar,West,$241.50,295.48,23,unknown,173.1
T000646,S25,2025-05-18 00:00:00,GROCERIES,1,FreshFarm,West,7.37, 10.49 ,2,4.92,163.0
T002058,S04,2025-01-20 00:00:00,Grocery,4,FreshFarm,East,7.39,10.84,87,3.48,88.94
T002849,14,2025-05-20 00:00:00,Sports,2,ActivePro,West,45.9,88.75,36,5.25,155.28
T001605,S24,2025-05-01 00:00:00,Electronics,6,NorthStar,West,266.86,355.34,1,4.54,140.42
T001374,S02,01/02/2025,Grocery,-2,FreshFarm,South,8.15,14.88,108,4.36,107.35
T000474,S23,2025-06-27 00:00:00,Sports,5,ActivePro,South,57.13 CAD,103.07,91,6.37,$149.44
T002261,S09,2025-04-23 00:00:00,Home,4,BudgetSource,East,46.82,80.15,37,5.28,130.79
T001313,S14,2025-06-28 00:00:00,Electronics,2,NorthStar,West,256.29,324.66,34,4.58,121.21
T000154,S16,2025-01-07 00:00:00,Home,4,Budget Source,South, 50.25 ,97.33,137,4.84,104.87
T000276,S11,2025-01-16 00:00:00,HOME,7,BudgetSource,South,45.01,76.51,,5.47,$91.97
T000395,S18,2025-06-06 00:00:00,Grocery,1,FreshFarm,West,7.89,13.55,34,5.06,150.6
T002955,S06,2025-04-08 00:00:00,Beauty,3,Glow Works,East,18.5,41.47,119,5.34,140.5
T000024,S16,2025-04-25 00:00:00,Grocery,-1,FreshFarm,South,7.9,12.55,16,4.98,123.53
T001013,S19,2025-04-02 00:00:00,Apparel,3,StyleHub,South,31.07,64.34,120,4.57,122.06
T001481,S09,2025-05-16 00:00:00,Electronics,1,NorthStar,East,234.1,314.53,137,5.04,119.04
T000526,S03,2025-03-01 00:00:00, Electronics ,2,NorthStar,North,233.45,307.18,95,3.8,82.49
