transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,cogs,gross_profit
T002071,S18,2025-06-28,Grocery,1.0,FreshFarm,West,8.63,14.04,18.0,4.03,97.39,14.04,8.63,-91.98
T002405,S11,2025-06-11,Grocery,2.0,FreshFarm,South,8.46,13.84,111.0,4.88,136.68,27.68,16.92,-125.92000000000002
T001268,S28,2025-04-30,Electronics,1.0,NorthStar,West,201.7,262.82,39.0,2.67,84.47,262.82,201.7,-23.349999999999994
T000813,S02,2025-04-07,Home Goods,3.0,BudgetSource,South,39.51,66.12,35.0,7.04,156.64,198.36,118.53,-76.80999999999997
T001368,S20,2025-03-26,Clothing,4.0,StyleHub,South,31.12,61.76,71.0,5.66,138.13,247.04,124.48,-15.570000000000007
T002589,S08,2025-01-15,Beauty,3.0,GlowWorks,South,19.35,44.58,150.0,5.79,156.84,133.74,58.050000000000004,-81.15
T001827,S21,2025-02-01,Electronics,1.0,NorthStar,North,236.95,317.63,13.0,5.99,144.03,317.63,236.95,-63.349999999999994
T001927,S07,2025-01-03,Electronics,1.0,NorthStar,North,223.65,260.54,20.0,6.2,178.68,260.54,223.65,-141.79
T001244,S21,2025-02-18,Sports,9.0,ActivePro,North,50.52,100.42,15.0,6.32,164.4,903.78,454.68,284.69999999999993
T000510,S12,2025-05-05,Beauty,3.0,GlowWorks,South,16.81,41.42,50.0,4.53,118.26,124.26,50.42999999999999,-44.42999999999999
T002751,S01,2025-06-07,Electronics,5.0,NorthStar,East,275.35,358.89,64.0,3.92,86.31,1794.4499999999998,1376.75,331.3899999999998
T001045,S16,2025-03-23,Beauty,6.0,GlowWorks,South,15.42,36.32,45.0,3.47,98.96,217.92000000000002,92.52,26.440000000000026
T001939,S07,2025-06-17,Grocery,5.0,FreshFarm,North,9.27,13.84,36.0,4.5,109.43,69.2,46.349999999999994,-86.58
T002008,S26,2025-03-02,Home Goods,1.0,BudgetSource,West,45.04,72.31,12.0,7.19,226.79,72.31,45.04,-199.51999999999998
T002845,S16,2025-01-24,Clothing,2.0,StyleHub,South,30.78,65.19,154.0,4.43,101.95,130.38,61.56,-33.13000000000001
T000826,S24,2025-05-26,Electronics,1.0,NorthStar,West,235.98,319.53,23.0,5.25,145.0,319.53,235.98,-61.45000000000002
T001421,S21,2025-03-25,Electronics,1.0,NorthStar,North,242.59,303.32,104.0,5.11,93.55,303.32,242.59,-32.82000000000001
T002712,S16,2025-04-18,Home Goods,2.0,BudgetSource,South,42.1,79.83,42.0,4.39,125.45,159.66,84.2,-49.99000000000001
T000284,S27,2025-05-13,Grocery,3.0,FreshFarm,West,7.24,11.46,23.0,4.0,120.01,34.38,21.72,-107.35
T000043,S10,2025-05-30,Electronics,4.0,NorthStar,South,249.97,320.83,153.0,5.37,114.68,1283.32,999.88,168.75999999999993
T000914,S09,2025-03-17,Electronics,4.0,NorthStar,East,200.18,275.26,141.0,6.08,151.95,1101.04,800.72,148.36999999999995
T002948,S12,2025-06-05,Sports,3.0,ActivePro,South,51.73,109.99,132.0,5.19,113.01,329.96999999999997,155.19,61.76999999999997
T000528,S18,2025-02-03,Electronics,2.0,NorthStar,West,224.76,285.74,35.0,4.09,129.92,571.48,449.52,-7.959999999999951
T001954,S23,2025-02-10,Grocery,2.0,FreshFarm,South,7.56,12.55,102.0,4.6,88.35,25.1,15.12,-78.36999999999999
T001574,S11,2025-03-22,Electronics,1.0,NorthStar,South,227.11,318.46,149.0,5.06,114.42,318.46,227.11,-23.070000000000036
T002975,S29,2025-03-13,Grocery,2.0,FreshFarm,West,7.71,13.21,29.0,4.25,115.48,26.42,15.42,-104.48
T002587,S25,2025-01-06,Electronics,1.0,NorthStar,West,199.75,235.17,32.0,5.28,150.93,235.17,199.75,-115.51000000000002
T002612,S19,2025-06-12,Sports,2.0,ActivePro,South,51.57,98.82,157.0,3.77,91.11,197.64,103.14,3.3899999999999864
T001034,S18,2025-05-04,Beauty,1.0,GlowWorks,West,19.65,40.63,5.0,5.02,162.49,40.63,19.65,-141.51
T000946,S14,2025-03-23,Grocery,3.0,FreshFarm,West,8.23,11.65,0.0,5.56,158.31,34.95,24.69,-148.05
T000930,S14,2025-06-07,Home Goods,5.0,BudgetSource,West,49.47,101.88,22.0,3.34,79.77,509.4,247.35,182.27999999999997
T001258,S08,2025-06-21,Sports,2.0,ActivePro,South,62.89,120.79,122.0,3.72,92.57,241.58,125.78,23.230000000000018
T000837,S06,2025-01-16,Clothing,1.0,StyleHub,East,26.87,56.1,30.0,4.42,100.96,56.1,26.87,-71.72999999999999
T002173,S27,2025-04-23,Electronics,2.0,NorthStar,West,238.73,316.59,5.0,3.92,124.15,633.18,477.46,31.569999999999965
T002826,S07,2025-03-23,Beauty,1.0,GlowWorks,North,16.27,35.51,21.0,5.61,147.46,35.51,16.27,-128.22
T001849,S06,2025-01-31,Home Goods,4.0,BudgetSource,East,46.45,92.63,134.0,3.2,92.36,370.52,185.8,92.35999999999997
T000821,S01,2025-04-27,Grocery,1.0,FreshFarm,East,7.99,12.19,131.0,5.94,138.22,12.19,7.99,-134.02
T002836,S08,2025-02-02,Sports,1.0,ActivePro,South,62.89,138.76,152.0,4.63,110.89,138.76,62.89,-35.02000000000001
T000032,S07,2025-04-09,Grocery,1.0,FreshFarm,North,7.72,11.59,62.0,3.2,83.7,11.59,7.72,-79.83
T000210,S19,2025-06-20,Grocery,4.0,FreshFarm,South,7.55,12.08,105.0,3.47,77.46,48.32,30.2,-59.33999999999999
T001867,S30,2025-03-19,Grocery,6.0,FreshFarm,West,8.26,11.49,13.0,2.98,91.37,68.94,49.56,-71.99000000000001
T001480,S02,2025-03-05,Grocery,4.0,FreshFarm,South,7.15,12.14,44.0,2.95,86.67,48.56,28.6,-66.71000000000001
T000462,S02,2025-06-15,Electronics,1.0,NorthStar,South,280.11,340.61,117.0,5.03,114.15,340.61,280.11,-53.650000000000006
T000082,S01,2025-05-25,Clothing,2.0,StyleHub,East,25.0,51.12,94.0,3.26,82.97,102.24,50.0,-30.730000000000004
T002927,S01,2025-02-26,Home Goods,2.0,BudgetSource,East,43.73,82.88,20.0,3.99,106.26,165.76,87.46,-27.960000000000008
T000382,S03,2025-05-05,Electronics,3.0,NorthStar,North,238.96,308.34,95.0,4.51,130.86,925.02,716.88,77.27999999999997
T002820,S05,2025-03-25,Home Goods,4.0,BudgetSource,East,49.11,87.7,119.0,4.5,114.94,350.8,196.44,39.420000000000016
T000944,S07,2025-04-16,Electronics,1.0,NorthStar,North,257.01,333.29,82.0,4.16,90.81,333.29,257.01,-14.529999999999973
T000119,S27,2025-02-26,Clothing,1.0,StyleHub,West,28.54,61.55,61.0,4.57,137.1,61.55,28.54,-104.09
T000640,S04,2025-02-10,Sports,8.0,ActivePro,East,57.36,113.29,44.0,4.22,93.04,906.32,458.88,354.40000000000003
T001431,S20,2025-02-01,Electronics,1.0,NorthStar,South,264.5,341.78,40.0,5.4,136.95,341.78,264.5,-59.670000000000016
T000895,S12,2025-03-08,Electronics,4.0,NorthStar,South,228.4,295.24,41.0,3.86,100.08,1180.96,913.6,167.28000000000003
T000258,S29,2025-02-02,Grocery,2.0,FreshFarm,West,7.95,12.92,43.0,5.21,155.94,25.84,15.9,-146.0
T002019,S11,2025-01-06,Electronics,3.0,NorthStar,South,232.94,289.15,100.0,3.15,79.49,867.4499999999999,698.8199999999999,89.14
T000665,S30,2025-01-05,Sports,4.0,ActivePro,West,55.76,104.39,53.0,5.06,148.23,417.56,223.04,46.29000000000002
T001890,S27,2025-05-09,Home Goods,1.0,BudgetSource,West,43.23,84.99,30.0,4.13,141.21,84.99,43.23,-99.45000000000002
T002022,S13,2025-04-18,Clothing,5.0,StyleHub,East,29.87,58.56,18.0,4.79,144.13,292.8,149.35,-0.6799999999999784
T002766,S20,2025-02-06,Clothing,2.0,StyleHub,South,24.31,45.96,154.0,5.13,125.47,91.92,48.62,-82.16999999999999
T000840,S26,2025-03-03,Clothing,1.0,StyleHub,West,24.18,51.03,56.0,2.45,62.46,51.03,24.18,-35.61
T002215,S21,2025-05-19,Electronics,7.0,NorthStar,North,251.62,319.66,34.0,5.66,156.96,2237.6200000000003,1761.3400000000001,319.32000000000016
T000762,S01,2025-03-13,Beauty,3.0,GlowWorks,East,18.35,36.71,52.0,4.78,94.97,110.13,55.050000000000004,-39.89000000000001
T001179,S15,2025-05-23,Clothing,3.0,StyleHub,East,29.92,67.25,114.0,5.45,153.11,201.75,89.76,-41.12000000000002
T002094,S26,2025-05-28,Electronics,2.0,NorthStar,West,228.07,313.43,52.0,3.39,81.39,626.86,456.14,89.33000000000003
T002193,S19,2025-04-26,Clothing,1.0,StyleHub,South,22.7,43.72,83.0,3.97,110.28,43.72,22.7,-89.26
T002145,S29,2025-06-23,Grocery,2.0,FreshFarm,West,9.36,14.93,59.0,5.66,175.24,29.86,18.72,-164.10000000000002
T001043,S22,2025-04-16,Home Goods,1.0,BudgetSource,South,52.16,92.16,147.0,4.35,113.96,92.16,52.16,-73.96
T000881,S21,2025-02-19,Clothing,4.0,StyleHub,North,29.65,57.01,124.0,6.08,145.33,228.04,118.6,-35.890000000000015
T001183,S06,2025-05-20,Beauty,2.0,GlowWorks,East,22.16,50.39,92.0,4.74,124.0,100.78,44.32,-67.53999999999999
T000411,S28,2025-03-22,Beauty,1.0,GlowWorks,West,15.67,32.71,38.0,5.27,130.24,32.71,15.67,-113.20000000000002
T002724,S30,2025-01-08,Clothing,3.0,StyleHub,West,28.75,60.23,44.0,4.42,136.58,180.69,86.25,-42.140000000000015
T000406,S27,2025-05-05,Sports,3.0,ActivePro,West,47.34,95.46,32.0,5.31,167.64,286.38,142.02,-23.28
T000646,S25,2025-05-18,Grocery,1.0,FreshFarm,West,7.37,10.49,2.0,4.92,163.0,10.49,7.37,-159.88
T002058,S04,2025-01-20,Grocery,4.0,FreshFarm,East,7.39,10.84,87.0,3.48,88.94,43.36,29.56,-75.14
T002849,S14,2025-05-20,Sports,2.0,ActivePro,West,45.9,88.75,36.0,5.25,155.28,177.5,91.8,-69.58
T001605,S24,2025-05-01,Electronics,6.0,NorthStar,West,266.86,355.34,1.0,4.54,140.42,2132.04,1601.16,390.4599999999999
T000474,S23,2025-06-27,Sports,5.0,ActivePro,South,57.13,103.07,91.0,6.37,149.44,515.3499999999999,285.65000000000003,80.25999999999988
T002261,S09,2025-04-23,Home Goods,4.0,BudgetSource,East,46.82,80.15,37.0,5.28,130.79,320.6,187.28,2.5300000000000296
T001313,S14,2025-06-28,Electronics,2.0,NorthStar,West,256.29,324.66,34.0,4.58,121.21,649.32,512.58,15.530000000000015
T000154,S16,2025-01-07,Home Goods,4.0,BudgetSource,South,50.25,97.33,137.0,4.84,104.87,389.32,201.0,83.44999999999999
T000395,S18,2025-06-06,Grocery,1.0,FreshFarm,West,7.89,13.55,34.0,5.06,150.6,13.55,7.89,-144.94
T002955,S06,2025-04-08,Beauty,3.0,GlowWorks,East,18.5,41.47,119.0,5.34,140.5,124.41,55.5,-71.59
T001013,S19,2025-04-02,Clothing,3.0,StyleHub,South,31.07,64.34,120.0,4.57,122.06,193.02,93.21000000000001,-22.25
T001481,S09,2025-05-16,Electronics,1.0,NorthStar,East,234.1,314.53,137.0,5.04,119.04,314.53,234.1,-38.61000000000003
T000526,S03,2025-03-01,Electronics,2.0,NorthStar,North,233.45,307.18,95.0,3.8,82.49,614.36,466.9,64.97000000000004
T002477,S13,2025-03-28,Home Goods,1.0,BudgetSource,East,37.13,67.27,21.0,3.24,79.45,67.27,37.13,-49.31000000000001
T001651,S13,2025-05-24,Home Goods,3.0,BudgetSource,East,46.92,92.04,152.0,6.42,162.36,276.12,140.76,-27.0
T002083,S19,2025-06-20,Electronics,5.0,NorthStar,South,264.71,350.75,153.0,3.63,89.84,1753.75,1323.55,340.36
T002125,S09,2025-06-17,Home Goods,8.0,BudgetSource,East,37.54,70.9,144.0,3.63,79.82,567.2,300.32,187.06000000000006
T000293,S10,2025-01-07,Home Goods,3.0,BudgetSource,South,38.33,74.33,137.0,4.4,139.08,222.99,114.99,-31.08
T000200,S24,2025-05-13,Beauty,3.0,GlowWorks,West,18.7,38.56,59.0,4.03,133.52,115.68,56.099999999999994,-73.94
T001535,S05,2025-06-26,Beauty,3.0,GlowWorks,East,18.37,41.71,81.0,3.74,89.07,125.13,55.11,-19.049999999999997
T000509,S26,2025-05-19,Home Goods,2.0,BudgetSource,West,41.24,84.65,32.0,4.3,134.06,169.3,82.48,-47.239999999999995
T001646,S01,2025-03-09,Sports,2.0,ActivePro,East,61.54,129.91,138.0,3.44,90.25,259.82,123.08,46.49000000000001
T002235,S23,2025-06-24,Home Goods,2.0,BudgetSource,South,48.23,90.89,148.0,4.13,96.35,181.78,96.46,-11.029999999999987
T001868,S14,2025-03-30,Clothing,2.0,StyleHub,West,27.24,59.45,2.0,4.57,122.05,118.9,54.48,-57.62999999999998
T000202,S14,2025-03-12,Home Goods,2.0,BudgetSource,West,49.9,90.67,7.0,5.9,173.48,181.34,99.8,-91.93999999999998
T002951,S29,2025-02-21,Sports,2.0,ActivePro,West,62.73,128.71,35.0,4.35,152.64,257.42,125.46,-20.67999999999995
T001648,S13,2025-04-08,Beauty,3.0,GlowWorks,East,19.2,45.91,31.0,3.11,93.65,137.73,57.599999999999994,-13.52000000000001
T001848,S25,2025-05-03,Home Goods,2.0,BudgetSource,West,47.43,90.31,30.0,5.6,189.31,180.62,94.86,-103.55
T000652,S30,2025-01-15,Electronics,1.0,NorthStar,West,241.41,327.0,42.0,3.54,112.05,327.0,241.41,-26.459999999999994
T000506,S17,2025-03-07,Electronics,4.0,NorthStar,North,285.29,394.61,110.0,5.09,141.25,1578.44,1141.16,296.03
T000356,S24,2025-01-01,Electronics,1.0,NorthStar,West,191.82,273.67,7.0,2.58,82.6,273.67,191.82,-0.7499999999999716
T001942,S27,2025-01-20,Beauty,2.0,GlowWorks,West,20.72,47.59,43.0,5.34,160.58,95.18,41.44,-106.84
T002375,S11,2025-01-19,Electronics,1.0,NorthStar,South,201.66,228.93,148.0,4.56,111.93,228.93,201.66,-84.66
T001785,S18,2025-04-12,Sports,3.0,ActivePro,West,58.41,105.33,23.0,3.6,124.14,315.99,175.23,16.62000000000002
T002623,S12,2025-04-20,Clothing,1.0,StyleHub,South,29.78,63.1,91.0,5.09,144.46,63.1,29.78,-111.14000000000001
T002968,S13,2025-04-10,Grocery,2.0,FreshFarm,East,7.91,11.88,117.0,6.0,145.09,23.76,15.82,-137.15
T001212,S01,2025-04-08,Clothing,6.0,StyleHub,East,29.04,58.97,15.0,4.71,130.63,353.82,174.24,48.94999999999999
T000336,S10,2025-01-06,Beauty,2.0,GlowWorks,South,16.89,39.31,140.0,3.75,92.71,78.62,33.78,-47.86999999999999
T002884,S26,2025-02-07,Electronics,3.0,NorthStar,West,207.45,299.64,5.0,4.06,125.53,898.92,622.3499999999999,151.04000000000005
T001784,S14,2025-02-19,Electronics,1.0,NorthStar,West,188.56,282.89,27.0,4.8,125.62,282.89,188.56,-31.29000000000002
T000951,S01,2025-02-22,Beauty,7.0,GlowWorks,East,18.63,44.07,121.0,8.09,185.06,308.49,130.41,-6.97999999999999
T000818,S03,2025-04-17,Sports,1.0,ActivePro,North,49.51,99.16,145.0,5.72,174.49,99.16,49.51,-124.84
T002967,S20,2025-03-29,Home Goods,2.0,BudgetSource,South,45.28,80.85,41.0,4.73,142.14,161.7,90.56,-71.0
T001475,S18,2025-04-29,Beauty,1.0,GlowWorks,West,16.87,36.86,62.0,2.98,79.59,36.86,16.87,-59.60000000000001
T000749,S27,2025-05-20,Sports,2.0,ActivePro,West,61.13,122.33,50.0,5.26,127.01,244.66,122.26,-4.610000000000014
T000011,S29,2025-01-15,Clothing,2.0,StyleHub,West,26.29,59.71,49.0,4.19,126.51,119.42,52.58,-59.67
T001220,S14,2025-04-11,Grocery,1.0,FreshFarm,West,7.85,11.15,31.0,6.7,214.08,11.15,7.85,-210.78
T000026,S25,2025-02-07,Clothing,5.0,StyleHub,West,26.77,53.92,9.0,5.0,144.38,269.6,133.85,-8.629999999999967
T002161,S25,2025-02-11,Grocery,3.0,FreshFarm,West,7.27,11.55,2.0,4.89,148.66,34.650000000000006,21.81,-135.82
T000168,S23,2025-04-27,Electronics,3.0,NorthStar,South,242.32,275.84,57.0,3.07,73.22,827.52,726.96,27.339999999999947
T001264,S24,2025-01-24,Beauty,2.0,GlowWorks,West,19.63,41.22,9.0,5.16,114.99,82.44,39.26,-71.81
T001828,S04,2025-01-07,Beauty,3.0,GlowWorks,East,15.12,34.96,97.0,6.11,181.16,104.88,45.36,-121.64
T001098,S14,2025-02-18,Sports,3.0,ActivePro,West,45.05,96.51,54.0,5.54,186.45,289.53000000000003,135.14999999999998,-32.069999999999936
T002458,S12,2025-02-14,Grocery,3.0,FreshFarm,South,8.53,14.87,117.0,4.92,123.08,44.61,25.589999999999996,-104.06
T001695,S09,2025-02-07,Electronics,3.0,NorthStar,East,216.62,283.97,89.0,6.43,166.97,851.9100000000001,649.86,35.08000000000007
T001087,S03,2025-02-19,Beauty,4.0,GlowWorks,North,18.03,37.79,155.0,4.39,98.95,151.16,72.12,-19.91000000000001
T000959,S17,2025-04-15,Electronics,3.0,NorthStar,North,254.66,301.62,145.0,4.74,123.51,904.86,763.98,17.36999999999999
T000579,S16,2025-05-26,Clothing,1.0,StyleHub,South,28.32,63.08,110.0,4.66,124.61,63.08,28.32,-89.85
T001371,S04,2025-03-21,Home Goods,3.0,BudgetSource,East,45.88,86.41,47.0,3.45,93.37,259.23,137.64000000000001,28.22
T001460,S13,2025-04-24,Beauty,1.0,GlowWorks,East,20.67,48.45,10.0,4.65,147.47,48.45,20.67,-119.69
T001870,S17,2025-05-09,Beauty,3.0,GlowWorks,North,18.28,39.33,51.0,4.83,126.67,117.99,54.84,-63.52000000000001
T001797,S02,2025-04-20,Grocery,3.0,FreshFarm,South,6.46,10.17,95.0,4.02,126.48,30.509999999999998,19.38,-115.35000000000001
T002046,S13,2025-01-04,Grocery,1.0,FreshFarm,East,8.19,13.31,82.0,5.85,145.53,13.31,8.19,-140.41
T002474,S07,2025-04-04,Grocery,2.0,FreshFarm,North,8.08,13.09,120.0,2.88,58.26,26.18,16.16,-48.239999999999995
T002880,S25,2025-01-08,Electronics,3.0,NorthStar,West,199.26,268.35,9.0,4.2,134.88,805.0500000000001,597.78,72.3900000000001
T001455,S13,2025-04-28,Clothing,2.0,StyleHub,East,24.81,50.68,25.0,4.34,86.04,101.36,49.62,-34.300000000000004
T002583,S15,2025-02-21,Clothing,1.0,StyleHub,East,31.07,66.69,77.0,3.62,80.59,66.69,31.07,-44.970000000000006
T002897,S23,2025-02-14,Clothing,5.0,StyleHub,South,31.67,73.46,125.0,4.5,119.83,367.29999999999995,158.35000000000002,89.11999999999993
T001424,S22,2025-03-19,Home Goods,3.0,BudgetSource,South,47.85,79.27,19.0,4.98,127.58,237.81,143.55,-33.32000000000001
T001906,S09,2025-05-11,Electronics,5.0,NorthStar,East,226.48,320.25,96.0,4.61,121.11,1601.25,1132.3999999999999,347.7400000000001
T000007,S23,2025-05-20,Electronics,1.0,NorthStar,South,236.34,263.72,125.0,4.57,94.75,263.72,236.34,-67.36999999999998
T001190,S10,2025-04-06,Clothing,2.0,StyleHub,South,29.81,61.63,67.0,4.13,101.43,123.26,59.62,-37.79
T002911,S29,2025-01-22,Clothing,5.0,StyleHub,West,29.07,61.16,40.0,3.45,105.11,305.79999999999995,145.35,55.33999999999996
T001725,S01,2025-01-10,Sports,1.0,ActivePro,East,59.4,115.79,146.0,2.96,84.02,115.79,59.4,-27.62999999999999
T001965,S23,2025-06-17,Beauty,4.0,GlowWorks,South,18.55,41.61,72.0,5.66,166.47,166.44,74.2,-74.23
T002214,S13,2025-04-22,Beauty,1.0,GlowWorks,East,14.98,32.11,83.0,5.19,159.57,32.11,14.98,-142.44
T001529,S18,2025-01-14,Home Goods,4.0,BudgetSource,West,45.94,96.2,9.0,4.0,124.78,384.8,183.76,76.26000000000002
T000575,S13,2025-04-29,Electronics,1.0,NorthStar,East,218.17,281.49,34.0,6.19,167.79,281.49,218.17,-104.46999999999997
T002831,S12,2025-02-06,Grocery,3.0,FreshFarm,South,7.93,12.16,146.0,3.51,99.0,36.480000000000004,23.79,-86.31
T001941,S18,2025-03-15,Grocery,1.0,FreshFarm,West,8.13,13.41,29.0,4.37,138.22,13.41,8.13,-132.94
T001610,S13,2025-06-14,Sports,1.0,ActivePro,East,56.58,107.93,19.0,4.39,106.92,107.93,56.58,-55.56999999999999
T002596,S24,2025-03-04,Grocery,7.0,FreshFarm,West,7.39,13.09,0.0,5.71,182.33,91.63,51.73,-142.43
T001301,S02,2025-03-15,Beauty,5.0,GlowWorks,South,15.15,33.87,50.0,5.23,133.14,169.35,75.75,-39.53999999999999
T002896,S21,2025-05-20,Grocery,3.0,FreshFarm,North,7.98,11.36,93.0,3.9,94.49,34.08,23.94,-84.35
T000347,S30,2025-05-14,Clothing,1.0,StyleHub,West,30.32,64.74,38.0,6.69,218.63,64.74,30.32,-184.21
T000772,S16,2025-05-03,Home Goods,3.0,BudgetSource,South,49.43,87.92,126.0,3.58,92.26,263.76,148.29,23.209999999999994
T000918,S01,2025-06-07,Beauty,1.0,GlowWorks,East,19.08,44.82,141.0,3.83,82.02,44.82,19.08,-56.279999999999994
T001763,S08,2025-01-24,Home Goods,2.0,BudgetSource,South,45.84,81.3,108.0,4.16,132.73,162.6,91.68,-61.81
T001897,S19,2025-05-12,Sports,2.0,ActivePro,South,47.64,93.36,82.0,4.28,120.57,186.72,95.28,-29.129999999999995
T002314,S14,2025-01-24,Grocery,5.0,FreshFarm,West,9.02,13.2,46.0,2.22,67.85,66.0,45.099999999999994,-46.94999999999999
T001805,S17,2025-04-06,Grocery,1.0,FreshFarm,North,7.31,10.82,30.0,5.36,145.39,10.82,7.31,-141.88
T002671,S10,2025-02-04,Electronics,2.0,NorthStar,South,225.25,316.25,119.0,4.71,116.68,632.5,450.5,65.32
T000645,S18,2025-02-16,Home Goods,7.0,BudgetSource,West,48.47,87.26,21.0,3.74,90.13,610.82,339.28999999999996,181.4000000000001
T001387,S15,2025-03-26,Beauty,5.0,GlowWorks,East,19.29,45.78,27.0,4.5,109.51,228.9,96.44999999999999,22.940000000000012
T000394,S30,2025-03-24,Clothing,4.0,StyleHub,West,32.03,68.21,30.0,5.69,154.31,272.84,128.12,-9.590000000000032
T001196,S19,2025-05-28,Clothing,4.0,StyleHub,South,32.94,72.58,41.0,3.37,95.37,290.32,131.76,63.19
T001645,S10,2025-05-19,Electronics,2.0,NorthStar,South,251.89,303.23,157.0,6.1,151.7,606.46,503.78,-49.019999999999925
T001465,S06,2025-04-08,Clothing,6.0,StyleHub,East,26.59,55.54,83.0,4.54,133.91,333.24,159.54,39.79000000000002
T002116,S21,2025-06-26,Electronics,1.0,NorthStar,North,272.0,336.89,45.0,3.7,77.28,336.89,272.0,-12.390000000000015
T001486,S30,2025-03-12,Grocery,5.0,FreshFarm,West,7.17,10.72,35.0,5.19,159.13,53.6,35.85,-141.38
T002879,S19,2025-06-06,Electronics,1.0,NorthStar,South,237.6,328.64,147.0,3.37,93.45,328.64,237.6,-2.410000000000011
T000386,S22,2025-06-08,Electronics,1.0,NorthStar,South,238.57,328.65,59.0,4.29,119.66,328.65,238.57,-29.580000000000013
T001308,S19,2025-05-23,Grocery,7.0,FreshFarm,South,7.73,10.93,128.0,4.44,122.49,76.50999999999999,54.11,-100.09
T000931,S19,2025-05-09,Home Goods,3.0,BudgetSource,South,40.83,74.01,89.0,4.64,127.81,222.03000000000003,122.49,-28.269999999999968
T000351,S07,2025-01-25,Electronics,3.0,NorthStar,North,217.06,270.5,133.0,5.18,98.88,811.5,651.1800000000001,61.43999999999994
T000330,S27,2025-05-01,Beauty,1.0,GlowWorks,West,19.16,44.94,51.0,3.97,140.01,44.94,19.16,-114.22999999999999
T002872,S08,2025-03-02,Grocery,4.0,FreshFarm,South,6.99,9.93,78.0,3.75,108.82,39.72,27.96,-97.06
T001542,S30,2025-03-17,Clothing,2.0,StyleHub,West,29.97,64.14,14.0,3.64,109.73,128.28,59.94,-41.39
T002900,S18,2025-04-16,Beauty,6.0,GlowWorks,West,18.93,42.23,40.0,4.87,169.67,253.38,113.58,-29.869999999999976
T001027,S05,2025-02-16,Beauty,1.0,GlowWorks,East,15.65,34.2,112.0,6.54,177.61,34.2,15.65,-159.06
T002844,S27,2025-06-25,Grocery,2.0,FreshFarm,West,8.08,13.42,39.0,4.55,130.49,26.84,16.16,-119.81
T002534,S08,2025-03-26,Grocery,2.0,FreshFarm,South,8.57,14.27,107.0,4.57,105.61,28.54,17.14,-94.21000000000001
T001928,S15,2025-04-07,Grocery,3.0,FreshFarm,East,8.72,13.86,85.0,4.35,127.25,41.58,26.160000000000004,-111.83000000000001
T001744,S10,2025-03-13,Sports,2.0,ActivePro,South,54.92,115.47,50.0,4.25,93.88,230.94,109.84,27.22
T002089,S09,2025-05-15,Grocery,2.0,FreshFarm,East,9.46,13.96,54.0,4.67,126.82,27.92,18.92,-117.82
T001670,S09,2025-06-07,Grocery,3.0,FreshFarm,East,7.64,12.52,102.0,3.09,104.18,37.56,22.919999999999998,-89.54
T002804,S25,2025-06-27,Electronics,2.0,NorthStar,West,257.03,342.83,14.0,4.92,129.56,685.66,514.06,42.04000000000002
T001871,S15,2025-03-15,Grocery,2.0,FreshFarm,East,9.03,14.04,24.0,4.95,146.92,28.08,18.06,-136.89999999999998
T001814,S20,2025-02-09,Beauty,3.0,GlowWorks,South,19.47,45.97,59.0,4.73,112.49,137.91,58.41,-32.989999999999995
T002095,S30,2025-01-06,Grocery,1.0,FreshFarm,West,9.45,14.83,32.0,5.04,167.36,14.83,9.45,-161.98000000000002
T002148,S07,2025-02-18,Grocery,2.0,FreshFarm,North,8.62,13.45,65.0,4.33,135.35,26.9,17.24,-125.69
T001507,S09,2025-02-16,Clothing,1.0,StyleHub,East,28.46,61.3,146.0,3.45,77.22,61.3,28.46,-44.38
T002423,S05,2025-06-13,Clothing,2.0,StyleHub,East,26.53,55.09,43.0,4.77,126.81,110.18,53.06,-69.69
T002790,S26,2025-06-21,Electronics,4.0,NorthStar,West,302.98,366.82,38.0,5.78,136.03,1467.28,1211.92,119.3299999999999
T001979,S21,2025-05-14,Grocery,9.0,FreshFarm,North,8.25,11.9,43.0,5.4,117.31,107.10000000000001,74.25,-84.46
T002994,S27,2025-04-23,Grocery,3.0,FreshFarm,West,7.83,11.11,19.0,4.88,156.77,33.33,23.490000000000002,-146.93
T002581,S21,2025-05-09,Sports,2.0,ActivePro,North,61.27,123.35,85.0,5.11,135.98,246.7,122.54,-11.820000000000007
T000957,S14,2025-05-17,Clothing,3.0,StyleHub,West,27.33,51.23,62.0,5.12,148.56,153.69,81.99,-76.86
T001157,S19,2025-06-10,Electronics,1.0,NorthStar,South,307.78,461.47,38.0,5.07,147.93,461.47,307.78,5.760000000000048
T001748,S01,2025-04-26,Grocery,1.0,FreshFarm,East,8.43,13.59,39.0,4.78,130.64,13.59,8.43,-125.47999999999999
T001473,S10,2025-04-06,Grocery,6.0,FreshFarm,South,8.91,12.99,137.0,4.69,134.53,77.94,53.46,-110.05000000000001
